source_file	source_module	line	kind	surface	search_key	classification	disposition	consumer_hit_count	consumer_module_count	non_notation_consumer_hit_count	consumer_modules	non_notation_consumer_modules	line_text	review_phase	review_object	review_decision	leg44_action	review_safety_class	review_rationale
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2218	theorem	SM3cRGeneratedInteriorBlockLedgerMain_status	SM3cRGeneratedInteriorBlockLedgerMain_status	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3cRGeneratedInteriorBlockLedgerMain_status (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3cRGeneratedInteriorBlockLedgerMain b β p regularWeight variableWeight).status = Smoke.SM3cRGeneratedInteriorBlockLedgerStatus.generatedInteriorBlockEntriesClassified := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2225	theorem	SM3cRGeneratedInteriorBlockLedgerMain_regularProfile_treeRecursive	SM3cRGeneratedInteriorBlockLedgerMain_regularProfile_treeRecursive	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3cRGeneratedInteriorBlockLedgerMain_regularProfile_treeRecursive (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3cRGeneratedInteriorBlockLedgerMain b β p regularWeight variableWeight).regularProfile.profile = Smoke.InteriorBlockStructureProfile.treeRecursive := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2232	theorem	SM3cRGeneratedInteriorBlockLedgerMain_variableNoDtn	SM3cRGeneratedInteriorBlockLedgerMain_variableNoDtn	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3cRGeneratedInteriorBlockLedgerMain_variableNoDtn (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3cRGeneratedInteriorBlockLedgerMain b β p regularWeight variableWeight).variableProfile.noDtnStatus = Smoke.SM3cRNoDtnStatus.noDtnGeneralizedDtnOrMultiSchurInSM3cR := by rfl  end StrengtheningSM3cR 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2244	abbrev	SM3dRGeneratedInteriorEliminationCandidateSource	SM3dRGeneratedInteriorEliminationCandidateSource	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3dRGeneratedInteriorEliminationCandidateSource := Smoke.GeneratedInteriorEliminationCandidateSource	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2246	abbrev	SM3dRProfileOriginStatus	SM3dRProfileOriginStatus	consumed_internal_helper	keep_now_review_publicity	4	1	4	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:50,98,110,147	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:50,98,110,147	abbrev SM3dRProfileOriginStatus := Smoke.SM3dRProfileOriginStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2247	abbrev	SM3dRCandidateKindStatus	SM3dRCandidateKindStatus	consumed_internal_helper	keep_now_review_publicity	4	1	4	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:54,99,112,148	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:54,99,112,148	abbrev SM3dRCandidateKindStatus := Smoke.SM3dRCandidateKindStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2248	abbrev	SM3dRNoMatrixInvStatus	SM3dRNoMatrixInvStatus	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:2334; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:58,100,113,149,236	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:58,100,113,149,236	abbrev SM3dRNoMatrixInvStatus := Smoke.SM3dRNoMatrixInvStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2249	abbrev	SM3dRNoFreeInverseStatus	SM3dRNoFreeInverseStatus	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:2341; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:62,101,115,150,241	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:62,101,115,150,241	abbrev SM3dRNoFreeInverseStatus := Smoke.SM3dRNoFreeInverseStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2250	abbrev	SM3dRNoTwoSidedInvStatus	SM3dRNoTwoSidedInvStatus	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:2348; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:66,102,117,151,246	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:66,102,117,151,246	abbrev SM3dRNoTwoSidedInvStatus := Smoke.SM3dRNoTwoSidedInvStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2251	abbrev	SM3dRNoExternalInteriorEliminationCertificateStatus	SM3dRNoExternalInteriorEliminationCertificateStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:2252; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:70,104,120,153,252	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:70,104,120,153,252	abbrev SM3dRNoExternalInteriorEliminationCertificateStatus := Smoke.SM3dRNoExternalInteriorEliminationCertificateStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2253	abbrev	SM3dRNoDtnDataStatus	SM3dRNoDtnDataStatus	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:2355; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:74,105,122,154,257	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:74,105,122,154,257	abbrev SM3dRNoDtnDataStatus := Smoke.SM3dRNoDtnDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2254	abbrev	SM3dRNoArithmeticTargetStatus	SM3dRNoArithmeticTargetStatus	consumed_internal_helper	keep_now_review_publicity	7	1	7	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:78,106,125,156,263	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:78,106,125,156,263	abbrev SM3dRNoArithmeticTargetStatus := Smoke.SM3dRNoArithmeticTargetStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2255	abbrev	SM3dRGeneratedInteriorEliminationCandidateLedgerStatus	SM3dRGeneratedInteriorEliminationCandidateLedgerStatus	consumed_internal_helper	keep_now_review_publicity	7	2	5	CNNA.PillarA.Arithmetic.Notation:2256,2313; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:82,293,359,366,419	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:82,293,359,366,419	abbrev SM3dRGeneratedInteriorEliminationCandidateLedgerStatus := Smoke.SM3dRGeneratedInteriorEliminationCandidateLedgerStatus 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2258	abbrev	SM3dRGeneratedInteriorEliminationCandidate	SM3dRGeneratedInteriorEliminationCandidate	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3dRGeneratedInteriorEliminationCandidate {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} (A : Smoke.GeneratedApproximantStrong Cell p) (P : Smoke.GeneratedBoundaryInteriorPartition Cell p A) (wp : WeightPolicy) (W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp) := Smoke.GeneratedInteriorEliminationCandidate Cell p A P wp W 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2267	abbrev	SM3dRGeneratedInteriorEliminationCandidateLedger	SM3dRGeneratedInteriorEliminationCandidateLedger	consumed_internal_helper	keep_now_review_publicity	5	3	3	CNNA.PillarA.Arithmetic.Notation:2270,2294; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:290,364; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidateEntry:367	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidate:290,364; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorEliminationCandidateEntry:367	abbrev SM3dRGeneratedInteriorEliminationCandidateLedger (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) := Smoke.SM3dRGeneratedInteriorEliminationCandidateLedger b β p regularWeight variableWeight 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2273	def	SM3dRRegularGeneratedInteriorEliminationCandidateMain	SM3dRRegularGeneratedInteriorEliminationCandidateMain	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			def SM3dRRegularGeneratedInteriorEliminationCandidateMain (b : Nat) (p : ConcretePolicyOf) (wp : WeightPolicy) : Smoke.GeneratedInteriorEliminationCandidate (ConcreteSubstrate.RegularCell b) p (Smoke.regularGeneratedApproximantStrong b p) (Smoke.regularGeneratedBoundaryInteriorPartition b p) wp (Smoke.regularGeneratedWeightPolicyEntrySource b p wp) := Smoke.regularGeneratedInteriorEliminationCandidate b p wp 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2282	def	SM3dRVariableGeneratedInteriorEliminationCandidateMain	SM3dRVariableGeneratedInteriorEliminationCandidateMain	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			def SM3dRVariableGeneratedInteriorEliminationCandidateMain (β : Nat → Nat) (p : ConcretePolicyOf) (wp : WeightPolicy) : Smoke.GeneratedInteriorEliminationCandidate (LevelVariableSubstrate.LevelVariableCell β) p (Smoke.variableGeneratedApproximantStrong β p) (Smoke.variableGeneratedBoundaryInteriorPartition β p) wp (Smoke.variableGeneratedWeightPolicyEntrySource β p wp) := Smoke.variableGeneratedInteriorEliminationCandidate β p wp 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2291	def	SM3dRGeneratedInteriorEliminationCandidateLedgerMain	SM3dRGeneratedInteriorEliminationCandidateLedgerMain	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	7	1	0	CNNA.PillarA.Arithmetic.Notation:2312,2319,2326,2333,2340		def SM3dRGeneratedInteriorEliminationCandidateLedgerMain (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : SM3dRGeneratedInteriorEliminationCandidateLedger b β p regularWeight variableWeight := Smoke.sm3dRGeneratedInteriorEliminationCandidateLedger b β p regularWeight variableWeight 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2298	theorem	SM3dRCandidate_profile_eq_SM3cR_profile	SM3dRCandidate_profile_eq_SM3cR_profile	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3dRCandidate_profile_eq_SM3cR_profile {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp} (C : Smoke.GeneratedInteriorEliminationCandidate Cell p A P wp W) : C.profile = C.profileData.profile :=	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2309	theorem	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_status	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_status	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3dRGeneratedInteriorEliminationCandidateLedgerMain_status (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3dRGeneratedInteriorEliminationCandidateLedgerMain b β p regularWeight variableWeight).status = Smoke.SM3dRGeneratedInteriorEliminationCandidateLedgerStatus.generatedInteriorEliminationCandidatesBuiltFromSM3cRProfiles := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2316	theorem	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_regularSource_treeRecursive	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_regularSource_treeRecursive	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3dRGeneratedInteriorEliminationCandidateLedgerMain_regularSource_treeRecursive (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3dRGeneratedInteriorEliminationCandidateLedgerMain b β p regularWeight variableWeight).regularCandidate.source = Smoke.GeneratedInteriorEliminationCandidateSource.candidateFromTreeRecursiveProfile := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2323	theorem	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_variableSource_treeRecursive	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_variableSource_treeRecursive	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3dRGeneratedInteriorEliminationCandidateLedgerMain_variableSource_treeRecursive (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3dRGeneratedInteriorEliminationCandidateLedgerMain b β p regularWeight variableWeight).variableCandidate.source = Smoke.GeneratedInteriorEliminationCandidateSource.candidateFromTreeRecursiveProfile := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2330	theorem	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_regularNoMatrixInv	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_regularNoMatrixInv	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3dRGeneratedInteriorEliminationCandidateLedgerMain_regularNoMatrixInv (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3dRGeneratedInteriorEliminationCandidateLedgerMain b β p regularWeight variableWeight).regularCandidate.noMatrixInvStatus = Smoke.SM3dRNoMatrixInvStatus.noMatrixInv := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	2337	theorem	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_variableNoFreeInverse	SM3dRGeneratedInteriorEliminationCandidateLedgerMain_variableNoFreeInverse	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			theorem SM3dRGeneratedInteriorEliminationCandidateLedgerMain_variableNoFreeInverse (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) : (SM3dRGeneratedInteriorEliminationCandidateLedgerMain b β p regularWeight variableWeight).variableCandidate.noFreeInverseStatus = Smoke.SM3dRNoFreeInverseStatus.noFreeInverseField := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
