node_number	id	documentation_tier	anchor_number	layer	role	path	symbol	declaration_kind	start_line	end_line	source_sha256	resolution
016	C004	D1	9	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	AdmissibleOpenAddress	DEF	89	95	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	10	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	Unsaturated	DEF	96	99	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	11	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	Saturated	DEF	100	107	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	12	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	IsNextOpenAddress	DEF	108	116	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	13	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	NextOpenSlot	ABBREV	117	123	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	14	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	admissibleOpenAddressDecidable	INSTANCE	124	133	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	15	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	birthBeforeDecidable	INSTANCE	134	145	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	16	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	preferEarlierOpen	DEF	146	157	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	17	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	MinimalAmong	DEF	158	165	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	18	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	minimalAmong_cons	THEOREM	166	208	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	19	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	leastOpenFrom	DEF	209	218	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	20	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	leastOpenFrom_minimal	THEOREM	219	235	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	21	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	exists_of_unsaturated	THEOREM	236	251	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	22	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_nonroot	THEOREM	252	256	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	23	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_withinCutoff	THEOREM	257	261	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	24	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_notBorn	THEOREM	262	266	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	25	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	no_open_before	THEOREM	267	273	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	26	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_unique	THEOREM	274	285	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	27	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	unique	THEOREM	286	292	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	28	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	born_before_next	THEOREM	293	311	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	29	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	earlier_admissible_is_born	THEOREM	312	327	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	30	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	admissible_born_iff_before_next	THEOREM	328	340	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	31	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	snoc_eq_append_singleton	THEOREM	341	351	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	32	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_ne_nil	THEOREM	352	359	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	33	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	parentAddress	DEF	360	364	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	34	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	rank	DEF	365	369	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	35	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_eq_snoc	THEOREM	370	375	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	36	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_parent	THEOREM	376	381	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	37	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	child_finalSlot	THEOREM	382	387	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	38	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	eq_root_of_depth_eq_zero	THEOREM	388	400	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	39	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	parent_born	THEOREM	401	429	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	40	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	parent_rank_unique	THEOREM	430	442	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	41	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	unsaturated_not_saturated	THEOREM	443	450	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
016	C004	D1	42	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S02_C004_NextOpenProvenanceSlotSnplus1NGe1.lean	no_next_of_saturated	THEOREM	451	459	e729d8ac3ebcf263049f660b8ea33bd9087d60fd1796d076a7c55659e922281a	RESOLVED
017	C006	D1	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	InteriorNotAdmissibleError	CLASS	32	33	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	2	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	_validate_matrix	FUNCTION	36	47	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	3	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	matrix_subtract	FUNCTION	50	61	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	4	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	matrix_multiply	FUNCTION	64	94	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	5	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	OrderedSchurBlocks	CLASS	98	122	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	6	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	is_interior_solve	FUNCTION	125	138	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	7	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	_unique_interior_solve	FUNCTION	141	179	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	8	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	interior_is_admissible	FUNCTION	182	190	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	9	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	schur_dtn_response_from_solve	FUNCTION	193	208	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	10	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s03_c006__birth_local_schur_dtn_primitive.py	schur_dtn_response	FUNCTION	211	216	7a16beb12e9cf5e892dbef27b783f4d0a13684aad72b95b6b5e8ef73c75eb64a	RESOLVED
017	C006	D1	11	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s03_c006__birth_local_schur_dtn_primitive.py	_raw_of_fraction	FUNCTION	18	21	7a8ff76ba2f23fc500aee3c73e81a1f2e8c3adeb701389493acd7b49b2468d94	RESOLVED
017	C006	D1	12	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s03_c006__birth_local_schur_dtn_primitive.py	_raw_value	FUNCTION	24	26	7a8ff76ba2f23fc500aee3c73e81a1f2e8c3adeb701389493acd7b49b2468d94	RESOLVED
017	C006	D1	13	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s03_c006__birth_local_schur_dtn_primitive.py	_raw_add	FUNCTION	29	32	7a8ff76ba2f23fc500aee3c73e81a1f2e8c3adeb701389493acd7b49b2468d94	RESOLVED
017	C006	D1	14	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s03_c006__birth_local_schur_dtn_primitive.py	_raw_mul	FUNCTION	35	38	7a8ff76ba2f23fc500aee3c73e81a1f2e8c3adeb701389493acd7b49b2468d94	RESOLVED
017	C006	D1	15	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s03_c006__birth_local_schur_dtn_primitive.py	_raw_sub	FUNCTION	41	44	7a8ff76ba2f23fc500aee3c73e81a1f2e8c3adeb701389493acd7b49b2468d94	RESOLVED
017	C006	D1	16	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s03_c006__birth_local_schur_dtn_primitive.py	TestBirthLocalSchurDtnPrimitive	CLASS	47	204	7a8ff76ba2f23fc500aee3c73e81a1f2e8c3adeb701389493acd7b49b2468d94	RESOLVED
017	C006	D1	17	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	RatMatrix	ABBREV	41	45	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	18	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	ExactFraction	STRUCTURE	46	53	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	19	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	ofRat	DEF	54	59	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	20	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	zero	DEF	60	65	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	21	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	add	DEF	66	71	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	22	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	mul	DEF	72	77	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	23	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	sub	DEF	78	84	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	24	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	SameValue	DEF	85	89	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	25	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	Represents	DEF	90	93	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	26	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	sameValue_refl	THEOREM	94	97	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	27	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	sameValue_symm	THEOREM	98	102	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	28	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	sameValue_trans	THEOREM	103	123	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	29	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	sameValue_equivalence	THEOREM	124	133	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	30	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	congrArgTwoInt	THEOREM	134	144	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	31	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	add_respects_sameValue	THEOREM	145	196	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
017	C006	D1	32	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S03_C006_BirthLocalSchurDtnPrimitive.lean	mul_respects_sameValue	THEOREM	197	220	da65a94576a7272e5bd0caae1a5f2b690fe8d57faac99283b68f0a9ae92b5fad	RESOLVED
